index,0,1,2
26457,0.04781124916205995,0.10565541713341661,0.8465333337045235
26458,0.24681619524027099,0.1411455725300958,0.6120382322296333
26459,0.03883948350374242,0.10480946058637641,0.8563510559098813
26460,0.10335400817753662,0.13180196960912033,0.764844022213343
26461,0.09989206692114051,0.17458194324517973,0.7255259898336798
26462,0.05002512404227837,0.12802430514514837,0.8219505708125734
26463,0.485439380290537,0.5141885524123456,0.00037206729711737146
26464,0.11711752709415661,0.14409364282716502,0.7387888300786785
26465,0.07312639537318674,0.12980042853234375,0.7970731760944696
26466,0.061996854060447734,0.2645910297234844,0.6734121162160678
26467,0.09420412688874394,0.17066182759469367,0.7351340455165624
26468,0.085369040405676,0.14361627634780186,0.7710146832465222
26469,0.303587567672093,0.15162066992352227,0.5447917624043848
26470,0.062195543411170055,0.15805758769896366,0.7797468688898663
26471,0.10251829840072495,0.2313694275144557,0.6661122740848194
26472,0.08976005991614022,0.2202121720260523,0.6900277680578074
26473,0.08309696056679818,0.13119995729972544,0.7857030821334763
26474,0.3304046585179343,0.6694256361732377,0.0001697053088279956
26475,0.2524736999752207,0.2653112638678956,0.48221503615688366
26476,0.02968524368801503,0.11569987983940486,0.8546148764725803
26477,0.1359983283940192,0.16796768933959375,0.696033982266387
26478,0.11391145774258501,0.07639820692623114,0.8096903353311838
26479,0.05225378755017677,0.18081298451423233,0.7669332279355909
26480,0.0649524546252933,0.09975308146658317,0.8352944639081236
26481,0.07421840353183552,0.31609890254874035,0.6096826939194242
26482,0.17880436383797638,0.08943777069641957,0.7317578654656041
26483,0.05532390150505061,0.14786412392770326,0.7968119745672462
26484,0.165380758035506,0.23256806426651583,0.6020511776979782
26485,0.08325661676064483,0.08805259151096237,0.8286907917283928
26486,0.10225671749410095,0.26113858984658744,0.6366046926593116
26487,0.11086193515653611,0.17728743046583137,0.7118506343776325
26488,0.2133634128174941,0.7695866717198452,0.017049915462660714
26489,0.050211413332781174,0.36948200918690177,0.580306577480317
26490,0.10195191970775933,0.3518394950965822,0.5462085851956585
26491,0.09725618355959802,0.12917834351167923,0.7735654729287227
26492,0.05113751847084374,0.213899900699504,0.7349625808296523
26493,0.2897997866149551,0.7099789620025639,0.0002212513824810602
26494,0.0751618149189569,0.12661007542415187,0.7982281096568912
26495,0.06661464094445385,0.13582798926311732,0.7975573697924289
26496,0.11948864133050349,0.1959572350113856,0.684554123658111
26497,0.07248445971687308,0.6056573221289301,0.3218582181541969
26498,0.22111052900531117,0.363271609966957,0.41561786102773185
26499,0.06951928832801778,0.1775710441665358,0.7529096675054464
26500,0.12515126133823062,0.39394213235613174,0.48090660630563764
26501,0.07592101917599661,0.1333047694072924,0.7907742114167111
26502,0.02033023518882997,0.043207722649469024,0.9364620421617011
26503,0.1839892117095707,0.3560872677483934,0.4599235205420359
26504,0.09471593298281394,0.1581412411955314,0.7471428258216546
26505,0.06559858900487166,0.08356145634449597,0.8508399546506324
26506,0.0481724647645675,0.948185026230975,0.003642509004457436
26507,0.13186462369752822,0.867521822299996,0.0006135540024758162
26508,0.07682374710622553,0.3892507547166748,0.5339254981770998
26509,0.0929022403485984,0.1652807595488689,0.7418170001025327
26510,0.06966187536223191,0.1991772845074958,0.7311608401302723
26511,0.09003285074497291,0.06968817031858004,0.840278978936447
26512,0.03159151562712893,0.08535296084147018,0.8830555235314009
26513,0.09393006266333652,0.2035559780219064,0.7025139593147571
26514,0.06655322672854468,0.10574410477404213,0.8277026684974131
26515,0.3340735124048704,0.07605153073626694,0.5898749568588627
26516,0.06670270393531783,0.36939354204855906,0.563903754016123
26517,0.21072340911842796,0.7889310011591635,0.0003455897224086254
26518,0.09444497718658038,0.17370249923741837,0.7318525235760012
26519,0.5112975254964092,0.13884598480673752,0.3498564896968534
26520,0.017841128179796686,0.8292255342186279,0.15293333760157535
26521,0.08658473428271465,0.1429828388089425,0.7704324269083429
26522,0.11783727195077726,0.20325314386034904,0.6789095841888737
26523,0.1024598613950013,0.22052342719747026,0.6770167114075285
26524,0.06017733611219953,0.25250781221698393,0.6873148516708165
26525,0.17549620875780703,0.25056915738617114,0.5739346338560218
26526,0.0651363653034827,0.128630021052108,0.8062336136444094
26527,0.08493015372144501,0.18776742762629772,0.7273024186522573
26528,0.13687459100007426,0.8623734890390069,0.0007519199609189595
26529,0.12728231338260373,0.0919823607094844,0.7807353259079118
26530,0.04136718362283258,0.1823004100565509,0.7763324063206165
26531,0.06449615227428195,0.12767809933875574,0.8078257483869622
26532,0.14682190102976728,0.13079058197456184,0.7223875169956708
26533,0.05650460231550749,0.07851740116485961,0.8649779965196329
26534,0.020891492610381583,0.03424774957894239,0.9448607578106759
26535,0.07966110144214462,0.16467963271851543,0.75565926583934
26536,0.1373628193954739,0.24627978845963164,0.6163573921448945
26537,0.10007986384955198,0.07529051186534598,0.8246296242851021
26538,0.030633670916228664,0.3137963704202272,0.6555699586635443
26539,0.06639895857752523,0.1188233372192018,0.8147777042032729
26540,0.1716951806375565,0.45162422580616624,0.37668059355627725
26541,0.06078468992140805,0.17277366591295742,0.7664416441656345
26542,0.08709517314031992,0.1276789751013953,0.7852258517582847
26543,0.15568719705309156,0.07945364273470834,0.7648591602122001
26544,0.10964568368751125,0.061883787834318346,0.8284705284781704
26545,0.1956882542256862,0.2866296676413993,0.5176820781329144
26546,0.06524780625317082,0.277070723019015,0.6576814707278142
26547,0.05863534895928134,0.1220756942734037,0.8192889567673148
26548,0.09487616744873784,0.1316036081416248,0.7735202244096373
26549,0.2667391489391435,0.7326957540347245,0.0005650970261319659
26550,0.08401812812694315,0.20867409615642726,0.7073077757166296
26551,0.0324972400797058,0.19216642664655034,0.7753363332737437
26552,0.03180035604674172,0.14943344752846838,0.8187661964247899
26553,0.03623329552664968,0.06487252542647402,0.8988941790468763
26554,0.08068034265974376,0.42463537050989,0.4946842868303663
26555,0.16261673354830225,0.19560831218196184,0.6417749542697359
26556,0.04175727939401689,0.22444491648761997,0.733797804118363
26557,0.10363204104595264,0.10051734129616893,0.7958506176578786
26558,0.41610558573126166,0.10560329968208171,0.47829111458665663
26559,0.16932748289942387,0.10404159377310411,0.7266309233274719
26560,0.12177489587602718,0.26676251570640447,0.6114625884175684
26561,0.07247391184151583,0.22061170070620043,0.7069143874522837
26562,0.10189608786224065,0.1040154119790334,0.7940885001587259
26563,0.040665824985976,0.07821797824335651,0.8811161967706675
26564,0.05606098745789827,0.17481639160299545,0.7691226209391063
26565,0.07649343489260926,0.34827242853857265,0.575234136568818
26566,0.13645493575591644,0.18583465038350383,0.6777104138605798
26567,0.05119901909737677,0.11615342674435492,0.8326475541582683
26568,0.3636019439995596,0.6360728797920144,0.0003251762084260355
26569,0.07379173133733746,0.22098490340544832,0.7052233652572142
26570,0.11003546972848682,0.405212532012353,0.48475199825916016
26571,0.07278871464411829,0.08437399779110125,0.8428372875647804
26572,0.11011641897960807,0.31117649570592976,0.5787070853144622
26573,0.10993866123075097,0.13504701375028036,0.7550143250189687
26574,0.1991734842089427,0.061255005431645575,0.7395715103594116
26575,0.08145047160946503,0.09895387411898877,0.8195956542715461
26576,0.06640273691358217,0.09809372150921954,0.8355035415771982
26577,0.06363036739029787,0.10003695941574195,0.8363326731939602
26578,0.13879238909770314,0.24605564629265536,0.6151519646096415
26579,0.22767468885715567,0.7720822861863187,0.00024302495652566528
26580,0.07268348699155434,0.1229192667741072,0.8043972462343386
26581,0.13620403888277124,0.2495573124245696,0.6142386486926592
26582,0.08747928467168181,0.13150342367567522,0.781017291652643
26583,0.045692576276495214,0.09491838539669595,0.8593890383268088
26584,0.05694547958635332,0.18085979220851922,0.7621947282051273
26585,0.15151829598848235,0.2808580913754282,0.5676236126360893
26586,0.3189007790397809,0.24630422327616486,0.43479499768405416
26587,0.1642233137384472,0.5401508031518896,0.2956258831096632
26588,0.034289438980307535,0.13561089821467062,0.8300996628050218
26589,0.10557042284568732,0.14928010264766062,0.745149474506652
26590,0.09934923829164648,0.3536527767099997,0.5469979849983537
26591,0.24939429105996241,0.7503646933118857,0.00024101562815187123
26592,0.25902806640494574,0.08294635979171536,0.6580255738033389
26593,0.09890991998896724,0.20274376669249222,0.6983463133185406
26594,0.15492135433644738,0.26307988442854113,0.5819987612350114
26595,0.039110439012756286,0.13008022095358399,0.8308093400336597
26596,0.02980042344720176,0.09291303483585493,0.8772865417169433
26597,0.11677463519590722,0.4424000234482486,0.4408253413558443
26598,0.12346252940902255,0.17237497645379182,0.7041624941371857
26599,0.1218380893155287,0.1333020665791503,0.7448598441053211
26600,0.03690977619743828,0.045807431500780274,0.9172827923017814
26601,0.07428352313952342,0.1871860234609591,0.7385304533995174
26602,0.030701132310445634,0.08717378500457673,0.8821250826849776
26603,0.05964998978680888,0.11476482288570482,0.8255851873274863
26604,0.08903329956996706,0.20556311282517176,0.7054035876048612
26605,0.07578942216752195,0.13339562226190393,0.790814955570574
26606,0.26293372294728695,0.19592849071801946,0.5411377863346937
26607,0.12193617638772519,0.8768988673164871,0.0011649562957876487
26608,0.006323092624988837,0.05910262367588546,0.9345742836991258
26609,0.09892275327230417,0.13530957812895386,0.765767668598742
26610,0.3926659742503368,0.6036118110151796,0.0037222147344836386
26611,0.09137269381063125,0.2604749795315688,0.6481523266578
26612,0.10900659460766025,0.20844128919278046,0.6825521161995592
26613,0.12555942686612184,0.19833678636543112,0.6761037867684472
26614,0.09401787451551877,0.13965206747289283,0.7663300580115884
26615,0.033914116607835464,0.06591131901805428,0.9001745643741103
26616,0.10437485385891426,0.1017121027058324,0.7939130434352533
26617,0.12565482621526017,0.1144234695838659,0.7599217042008739
26618,0.1485362839376082,0.16200937459041886,0.6894543414719729
26619,0.16687905431165084,0.18870332800525882,0.6444176176830904
26620,0.17256686042756805,0.825777508515261,0.0016556310571710531
26621,0.08607267039948865,0.10066988218347585,0.8132574474170355
26622,0.12472168793180982,0.3553293097501108,0.5199490023180794
26623,0.025408385433252703,0.5963933269214817,0.37819828764526553
26624,0.037866255846420865,0.12845663733017038,0.8336771068234087
26625,0.3670604210371226,0.2227827309137416,0.41015684804913577
26626,0.21241866002835544,0.14274854899427875,0.6448327909773658
26627,0.0814229984326959,0.18691634817300054,0.7316606533943036
26628,0.03979295136425063,0.15563211606788535,0.804574932567864
26629,0.08670255509184818,0.09610464382762797,0.8171928010805238
26630,0.07761835605290258,0.20932438994476532,0.713057254002332
26631,0.0404893662156254,0.055822766885710876,0.9036878668986636
26632,0.168819408453231,0.17097021943417953,0.6602103721125895
26633,0.05869809200455947,0.10359239981794802,0.8377095081774926
26634,0.04051672869970284,0.06261528336118638,0.8968679879391106
26635,0.08422645233284506,0.2347840963701896,0.6809894512969654
26636,0.07169346780369927,0.2686324329990347,0.6596740991972659
26637,0.025200412046495067,0.08317090901206473,0.8916286789414402
26638,0.06996120570326883,0.7318682127321907,0.19817058156454037
26639,0.2631304082761621,0.30390253291754166,0.43296705880629627
26640,0.06968406743297888,0.09549320155716728,0.8348227310098538
26641,0.17219161395945537,0.6772248785783124,0.15058350746223215
26642,0.10647715706369323,0.14086627921641898,0.7526565637198878
26643,0.11196662247055877,0.14407831950070668,0.7439550580287346
26644,0.13657550874542873,0.21383308415042826,0.649591407104143
26645,0.06287270953325762,0.09912339845831179,0.8380038920084306
26646,0.6307525588278824,0.1101572136528284,0.25909022751928934
26647,0.11968135347143112,0.21875693631312731,0.6615617102154416
26648,0.05643860769509138,0.5654905520306801,0.37807084027422855
26649,0.09544128792662399,0.13077407479768044,0.7737846372756956
26650,0.3909638261647569,0.6077980710649509,0.0012381027702922985
26651,0.22278632566141615,0.77579941428129,0.0014142600572939685
26652,0.295581627419168,0.12036587929757592,0.5840524932832561
26653,0.34283577951709693,0.13646244158412246,0.5207017788987807
26654,0.13293765138828711,0.3647958181652474,0.5022665304464654
26655,0.05847301530605668,0.27379248553892777,0.6677344991550156
26656,0.10600344800094413,0.1302590154342038,0.763737536564852
26657,0.14333953944627262,0.09494568688263924,0.7617147736710882
26658,0.09951791972910251,0.1741272106449098,0.7263548696259876
26659,0.29845602481763506,0.1429582428307589,0.5585857323516061
26660,0.07373442803915226,0.27956452531003895,0.6467010466508086
26661,0.11666636721867435,0.1378136772802487,0.745519955501077
26662,0.044367780675784924,0.18384904782060738,0.7717831715036078
26663,0.09260324596498845,0.19830322853251098,0.7090935255025005
26664,0.06720888559653268,0.17318704339711533,0.759604071006352
26665,0.20107608933392684,0.20173980790255497,0.5971841027635182
26666,0.045240186559823904,0.5085203643013259,0.4462394491388503
26667,0.05194630411507029,0.10216586542219994,0.8458878304627298
26668,0.16064796414092367,0.36692531620421726,0.47242671965485905
26669,0.12274469254445292,0.337009105825633,0.5402462016299141
26670,0.13572865787415428,0.21375881942179614,0.6505125227040496
26671,0.09824941043467444,0.12278714570404176,0.7789634438612838
26672,0.059338639250992836,0.11816889858407602,0.8224924621649311
26673,0.12369089536390317,0.2017660524607853,0.6745430521753115
26674,0.40006093257938724,0.08441292369953338,0.5155261437210794
26675,0.10377573756911157,0.29913239502573385,0.5970918674051546
26676,0.09153074458838888,0.16156556525996071,0.7469036901516505
26677,0.032549314321707865,0.08249407131330765,0.8849566143649845
26678,0.12034762741815376,0.25449266521434527,0.6251597073675009
26679,0.1394261311309443,0.10315039829557246,0.7574234705734832
26680,0.036749652754637235,0.10793175685930376,0.8553185903860591
26681,0.03497949617651215,0.04136935447763293,0.9236511493458549
26682,0.04226007686190439,0.05873780997310406,0.8990021131649915
26683,0.053648636653997064,0.4041970848378778,0.5421542785081251
26684,0.03550200237463281,0.16005379109092294,0.8044442065344442
26685,0.13148962322433183,0.12651142202183385,0.7419989547538344
26686,0.055297418346378274,0.13480567297786308,0.8098969086757587
26687,0.16096315446230938,0.188160981540142,0.6508758639975486
26688,0.15470483463216522,0.5427990029993942,0.3024961623684405
26689,0.042973759252774524,0.2079149999081566,0.749111240839069
26690,0.06800999207350168,0.1649581429502103,0.7670318649762881
26691,0.04379084415730854,0.1518703107401515,0.80433884510254
26692,0.02700333939313092,0.3071634291400521,0.6658332314668169
26693,0.2673843278366607,0.15415286683707535,0.5784628053262639
26694,0.5478912524610183,0.451548878289672,0.0005598692493096905
26695,0.10053517766469233,0.1139120115236315,0.7855528108116762
26696,0.08486029739586844,0.14296648524187064,0.772173217362261
26697,0.048605829208523854,0.048770519159528986,0.9026236516319471
26698,0.05304729420847842,0.04413951257717554,0.9028131932143462
26699,0.053844340354237255,0.23417502489432196,0.7119806347514408
26700,0.06474217118864266,0.2397848758926888,0.6954729529186685
26701,0.15138155555052613,0.41901472518632776,0.42960371926314617
26702,0.11791908681440619,0.45143298310260704,0.43064793008298685
26703,0.0773758616098687,0.1701864071347818,0.7524377312553494
26704,0.059176072277521106,0.18689159051555707,0.7539323372069219
26705,0.07569556192540187,0.10972071256348497,0.8145837255111132
26706,0.027511171104529084,0.09385042522405845,0.8786384036714125
26707,0.5462124509687905,0.06381845087257176,0.38996909815863784
26708,0.07927802227825373,0.1870308398897547,0.7336911378319915
26709,0.0924684227935346,0.07582763142700442,0.8317039457794609
26710,0.15713222009944303,0.21201238957723262,0.6308553903233243
26711,0.1406976346247861,0.1038461690624799,0.7554561963127341
26712,0.050093856973022474,0.14538681144488214,0.8045193315820953
26713,0.1440020996267107,0.2591195693608769,0.5968783310124125
26714,0.04887709543440034,0.11848371794053666,0.832639186625063
26715,0.10128591970505135,0.2526927822467382,0.6460212980482105
26716,0.09704794424496116,0.6443074277377979,0.258644628017241
26717,0.06718538836859325,0.1458299877015135,0.7869846239298932
26718,0.06750845646682797,0.1503688576890952,0.7821226858440768
26719,0.11653300278438876,0.26626738548905604,0.6171996117265552
26720,0.10002925273471651,0.24450020865100297,0.6554705386142806
26721,0.05525797051426046,0.2204738570143273,0.7242681724714122
26722,0.0836677043972764,0.1432105956771793,0.7731216999255442
26723,0.1332293558284726,0.11370207435624886,0.7530685698152786
26724,0.0848980233855517,0.42387179790842666,0.4912301787060217
26725,0.022456400711029875,0.3129590521231689,0.6645845471658013
26726,0.16365291347294936,0.4147203640488061,0.4216267224782445
26727,0.07778539502212306,0.1375003752821728,0.7847142296957041
26728,0.07750482646361789,0.09759934857429686,0.8248958249620852
26729,0.0763575426784856,0.21262284114128083,0.7110196161802336
26730,0.12688920295839606,0.35192736698257776,0.5211834300590261
26731,0.036518217748504445,0.14975215008517107,0.8137296321663245
26732,0.18537650161795632,0.8142988186400717,0.0003246797419719578
26733,0.09220933607280946,0.10272428857030509,0.8050663753568854
26734,0.05903847468514625,0.10444640978876524,0.8365151155260884
26735,0.08430979630853111,0.18554875010780808,0.7301414535836608
26736,0.10405157395372983,0.17061043599335207,0.725337990052918
26737,0.15371511568198096,0.1657391247371199,0.680545759580899
26738,0.03183830493219559,0.1013190388414002,0.8668426562264041
26739,0.3943671962705393,0.07962290224451496,0.5260099014849458
26740,0.05886281584411193,0.11861665966365764,0.8225205244922303
26741,0.11982807717673946,0.8798224944136315,0.00034942840962903527
26742,0.03508008167940134,0.08534346497736332,0.8795764533432353
26743,0.12651869100717006,0.13601170367262502,0.737469605320205
26744,0.1295135651165282,0.2531886756685381,0.6172977592149338
26745,0.055989979303791716,0.17156624246749477,0.7724437782287135
26746,0.19788637151766525,0.15650511912192505,0.6456085093604098
26747,0.09416303874596131,0.4671829760052808,0.43865398524875787
26748,0.22782217669463153,0.28685598367019927,0.48532183963516917
26749,0.08336810441641238,0.18297380331327293,0.7336580922703146
26750,0.06126665117228523,0.05275234073193975,0.8859810080957751
26751,0.061917982781067665,0.1661504077306173,0.7719316094883151
26752,0.06462894627814059,0.48810331005785357,0.44726774366400585
26753,0.14700392622701774,0.14117259222005496,0.7118234815529273
26754,0.10836050656176636,0.09949463383113576,0.7921448596070979
26755,0.04332465612490134,0.11482663471992006,0.8418487091551785
26756,0.13508064601203346,0.056967659536340046,0.8079516944516265
26757,0.09893024452308084,0.14342975624353127,0.757639999233388
26758,0.060440728211269515,0.29753102388754993,0.6420282479011805
